[2025-06-02 16:47:49] ADVERTENCIA: Sin datos de RPM | Contexto: update_data
[2025-06-02 16:50:52] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:52] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:52] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:52] INFO: [REAL] PID=rpm, valor=705 | Contexto: read_data
[2025-06-02 16:50:52] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:52] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:52] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:52] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:52] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:52] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:52] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:53] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:53] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] INFO: [REAL] PID=rpm, valor=705 | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:53] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:53] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] INFO: [REAL] PID=rpm, valor=713 | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:53] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:53] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] INFO: [REAL] PID=rpm, valor=830 | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:53] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:53] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] INFO: [REAL] PID=rpm, valor= | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID rpm no entregó datos en modo real (puede ser problema de ECU, comunicación, o configuración). | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de RPM | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:53] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:54] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] INFO: [REAL] PID=rpm, valor=916 | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:54] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] INFO: [REAL] PID=rpm, valor=1072 | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:54] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] INFO: [REAL] PID=rpm, valor= | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID rpm no entregó datos en modo real (puede ser problema de ECU, comunicación, o configuración). | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de RPM | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:54] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] INFO: [REAL] PID=rpm, valor=1394 | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:54] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:54] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:54] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] INFO: [REAL] PID=rpm, valor=1397 | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:55] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] INFO: [REAL] PID=rpm, valor= | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID rpm no entregó datos en modo real (puede ser problema de ECU, comunicación, o configuración). | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de RPM | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:55] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] INFO: [REAL] PID=rpm, valor=1477 | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:55] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] INFO: [REAL] PID=rpm, valor=1571 | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:55] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] INFO: [REAL] PID=rpm, valor= | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID rpm no entregó datos en modo real (puede ser problema de ECU, comunicación, o configuración). | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de RPM | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:55] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:55] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:55] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] INFO: [REAL] PID=rpm, valor=1726 | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:56] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:56] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:56] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] INFO: [REAL] PID=rpm, valor=1864 | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:56] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:56] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:56] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] INFO: [REAL] PID=rpm, valor=1806 | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:56] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:56] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:56] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] INFO: [REAL] PID=rpm, valor=1666 | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID vel no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID escenario no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:56] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de velocidad | Contexto: update_data
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:50:56] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:50:56] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:56] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID 010C no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] ADVERTENCIA: ADVERTENCIA: El PID 010D no está definido en PIDS para modo real. | Contexto: read_data
[2025-06-02 16:50:56] INFO: [REAL] PID=rpm, valor= | Contexto: read_data
