2025-06-03 17:20:24,325 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250603_172024.txt ---
2025-06-03 17:24:46,484 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:46,484 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:46,585 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A41058A>
2025-06-03 17:24:46,585 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A41058A>, cmd=0105
2025-06-03 17:24:46,586 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A41058A>, Parsing: 
2025-06-03 17:24:46,586 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:46,687 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:46,687 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:46,688 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:46,689 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:46,716 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:46,817 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0AF8410C0AF8>
2025-06-03 17:24:46,817 [INFO] [OBD] rpm recibido: 702
2025-06-03 17:24:46,818 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:46,919 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:46,919 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:46,920 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:47,021 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A410589>
2025-06-03 17:24:47,021 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A410589>, cmd=0105
2025-06-03 17:24:47,022 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A410589>, Parsing: 
2025-06-03 17:24:47,022 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:47,123 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:47,123 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:47,124 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:47,126 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:47,152 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:47,253 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B18410C0AFC
2025-06-03 17:24:47,253 [INFO] [OBD] rpm recibido: 710
2025-06-03 17:24:47,254 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:47,354 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): >410D00410D00>
2025-06-03 17:24:47,354 [WARNING] [PARSE][vel] Respuesta cruda no válida para velocidad. Línea: '>410D00', cmd=010D
2025-06-03 17:24:47,354 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:47,356 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:47,456 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): 41058A410589
2025-06-03 17:24:47,456 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: 41058A410589, cmd=0105
2025-06-03 17:24:47,457 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: 41058A410589, Parsing: 
2025-06-03 17:24:47,458 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:47,559 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): >
2025-06-03 17:24:47,559 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: >, cmd=0110
2025-06-03 17:24:47,561 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: >, Parsing: 
2025-06-03 17:24:47,561 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:47,662 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): STOPPED>7F1113>
2025-06-03 17:24:47,662 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: STOPPED>7F1113>, cmd=0111
2025-06-03 17:24:47,663 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: STOPPED>7F1113>, Parsing: 
2025-06-03 17:24:47,664 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:47,705 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:47,806 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B0C410C0B0C>
2025-06-03 17:24:47,807 [INFO] [OBD] rpm recibido: 707
2025-06-03 17:24:47,807 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:47,909 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:47,910 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:47,910 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:48,011 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A410589>
2025-06-03 17:24:48,011 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A410589>, cmd=0105
2025-06-03 17:24:48,012 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A410589>, Parsing: 
2025-06-03 17:24:48,012 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:48,251 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:48,251 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:48,253 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:48,253 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:48,354 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:48,354 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:48,355 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:48,357 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:48,465 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:48,566 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B40410C0B40
2025-06-03 17:24:48,566 [INFO] [OBD] rpm recibido: 720
2025-06-03 17:24:48,567 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:48,667 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): >410D00410D00
2025-06-03 17:24:48,667 [WARNING] [PARSE][vel] Respuesta cruda no válida para velocidad. Línea: '>410D00', cmd=010D
2025-06-03 17:24:48,667 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:48,668 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:48,769 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A410589>
2025-06-03 17:24:48,769 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A410589>, cmd=0105
2025-06-03 17:24:48,770 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A410589>, Parsing: 
2025-06-03 17:24:48,770 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:49,008 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:49,009 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:49,009 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:49,009 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:49,110 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:49,110 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:49,111 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:49,112 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:49,213 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:49,213 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:49,214 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:49,215 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:49,232 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:49,333 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B28410C0B28>
2025-06-03 17:24:49,334 [INFO] [OBD] rpm recibido: 714
2025-06-03 17:24:49,334 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:49,434 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00>
2025-06-03 17:24:49,435 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:49,435 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:49,536 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): 41058A410589>
2025-06-03 17:24:49,536 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: 41058A410589>, cmd=0105
2025-06-03 17:24:49,537 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: 41058A410589>, Parsing: 
2025-06-03 17:24:49,537 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:49,778 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:49,778 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:49,781 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:49,781 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:49,881 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:49,881 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:49,883 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:49,883 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:49,983 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:49,983 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:49,985 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:49,986 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:49,996 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:50,097 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0ADC410C0ADC>
2025-06-03 17:24:50,097 [INFO] [OBD] rpm recibido: 695
2025-06-03 17:24:50,098 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:50,199 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:50,199 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:50,200 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:50,301 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A410589>
2025-06-03 17:24:50,301 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A410589>, cmd=0105
2025-06-03 17:24:50,302 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A410589>, Parsing: 
2025-06-03 17:24:50,302 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:50,542 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:50,542 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:50,543 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:50,543 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:50,645 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:50,645 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:50,646 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:50,646 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:50,747 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:50,747 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:50,748 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:50,750 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:50,769 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:50,870 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0AD4410C0AF8
2025-06-03 17:24:50,871 [INFO] [OBD] rpm recibido: 693
2025-06-03 17:24:50,871 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:50,972 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): >410D00410D00>
2025-06-03 17:24:50,972 [WARNING] [PARSE][vel] Respuesta cruda no válida para velocidad. Línea: '>410D00', cmd=010D
2025-06-03 17:24:50,973 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:50,973 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:51,074 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): 41058A410589>
2025-06-03 17:24:51,080 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: 41058A410589>, cmd=0105
2025-06-03 17:24:51,081 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: 41058A410589>, Parsing: 
2025-06-03 17:24:51,081 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:51,323 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:51,323 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:51,324 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:51,324 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:51,424 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:51,424 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:51,425 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:51,425 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:51,527 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:51,527 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:51,528 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:51,530 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:51,539 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:51,641 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B20410C0B20>
2025-06-03 17:24:51,641 [INFO] [OBD] rpm recibido: 712
2025-06-03 17:24:51,642 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:51,742 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:51,743 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:51,743 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:51,844 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A410589
2025-06-03 17:24:51,844 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A410589, cmd=0105
2025-06-03 17:24:51,845 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A410589, Parsing: 
2025-06-03 17:24:51,845 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:51,946 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): >
2025-06-03 17:24:51,946 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: >, cmd=0110
2025-06-03 17:24:51,947 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: >, Parsing: 
2025-06-03 17:24:51,947 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:52,048 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): STOPPED>7F1113>
2025-06-03 17:24:52,048 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: STOPPED>7F1113>, cmd=0111
2025-06-03 17:24:52,049 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: STOPPED>7F1113>, Parsing: 
2025-06-03 17:24:52,049 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:52,150 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33
2025-06-03 17:24:52,150 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33, cmd=012F
2025-06-03 17:24:52,152 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33, Parsing: 
2025-06-03 17:24:52,154 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:52,187 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:52,288 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): >410C0B00410C0B00>
2025-06-03 17:24:52,288 [WARNING] [PARSE][rpm] Respuesta cruda no válida para RPM. Línea: '>410C0B00', cmd=010C
2025-06-03 17:24:52,288 [INFO] [OBD] rpm recibido: 704
2025-06-03 17:24:52,288 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:52,390 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00>
2025-06-03 17:24:52,390 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:52,390 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:52,492 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): 41058A410589>
2025-06-03 17:24:52,492 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: 41058A410589>, cmd=0105
2025-06-03 17:24:52,493 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: 41058A410589>, Parsing: 
2025-06-03 17:24:52,493 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:52,734 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:52,734 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:52,736 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:52,737 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:52,837 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:52,837 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:52,838 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:52,838 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:52,940 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:52,940 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:52,941 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:52,942 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:53,057 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:53,159 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0AC4410C0AB0>
2025-06-03 17:24:53,159 [INFO] [OBD] rpm recibido: 689
2025-06-03 17:24:53,159 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:53,261 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:53,261 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:53,262 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:53,362 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A410589>
2025-06-03 17:24:53,362 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A410589>, cmd=0105
2025-06-03 17:24:53,363 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A410589>, Parsing: 
2025-06-03 17:24:53,363 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:53,603 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): NO DATA>
2025-06-03 17:24:53,603 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: NO DATA>, cmd=0110
2025-06-03 17:24:53,604 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: NO DATA>, Parsing: 
2025-06-03 17:24:53,604 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:53,705 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): 411123>
2025-06-03 17:24:53,705 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: 411123>, cmd=0111
2025-06-03 17:24:53,706 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: 411123>, Parsing: 
2025-06-03 17:24:53,706 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:53,807 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33>
2025-06-03 17:24:53,807 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33>, cmd=012F
2025-06-03 17:24:53,809 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33>, Parsing: 
2025-06-03 17:24:53,810 [WARNING] [read_data] Error al guardar en la base de datos: table lecturas has no column named escenario
2025-06-03 17:24:53,822 [INFO] [OBD] Enviando comando: 010C (PID: rpm)
2025-06-03 17:24:53,923 [INFO] [OBD] Respuesta cruda para 010C (PID: rpm): 410C0B1C410C0B1C>
2025-06-03 17:24:53,924 [INFO] [OBD] rpm recibido: 711
2025-06-03 17:24:53,924 [INFO] [OBD] Enviando comando: 010D (PID: vel)
2025-06-03 17:24:54,025 [INFO] [OBD] Respuesta cruda para 010D (PID: vel): 410D00410D00
2025-06-03 17:24:54,026 [INFO] [OBD] vel recibido: 0
2025-06-03 17:24:54,026 [INFO] [OBD] Enviando comando: 0105 (PID: temp)
2025-06-03 17:24:54,127 [INFO] [OBD] Respuesta cruda para 0105 (PID: temp): >41058A410589
2025-06-03 17:24:54,127 [WARNING] [PARSE][temp] Ninguna línea válida encontrada en respuesta. Resp completa: >41058A410589, cmd=0105
2025-06-03 17:24:54,128 [WARNING] ADVERTENCIA: El PID temp no entregó datos válidos. Comando: 0105, Respuesta: >41058A410589, Parsing: 
2025-06-03 17:24:54,128 [INFO] [OBD] Enviando comando: 0110 (PID: maf)
2025-06-03 17:24:54,229 [INFO] [OBD] Respuesta cruda para 0110 (PID: maf): >
2025-06-03 17:24:54,229 [WARNING] [PARSE][maf] Ninguna línea válida encontrada en respuesta. Resp completa: >, cmd=0110
2025-06-03 17:24:54,230 [WARNING] ADVERTENCIA: El PID maf no entregó datos válidos. Comando: 0110, Respuesta: >, Parsing: 
2025-06-03 17:24:54,230 [INFO] [OBD] Enviando comando: 0111 (PID: throttle)
2025-06-03 17:24:54,331 [INFO] [OBD] Respuesta cruda para 0111 (PID: throttle): STOPPED>7F1113>
2025-06-03 17:24:54,331 [WARNING] [PARSE][throttle] Ninguna línea válida encontrada en respuesta. Resp completa: STOPPED>7F1113>, cmd=0111
2025-06-03 17:24:54,332 [WARNING] ADVERTENCIA: El PID throttle no entregó datos válidos. Comando: 0111, Respuesta: STOPPED>7F1113>, Parsing: 
2025-06-03 17:24:54,332 [INFO] [OBD] Enviando comando: 012F (PID: fuel_level)
2025-06-03 17:24:54,433 [INFO] [OBD] Respuesta cruda para 012F (PID: fuel_level): 412F33
2025-06-03 17:24:54,433 [WARNING] [PARSE][fuel_level] Ninguna línea válida encontrada en respuesta. Resp completa: 412F33, cmd=012F
2025-06-03 17:24:54,435 [WARNING] ADVERTENCIA: El PID fuel_level no entregó datos válidos. Comando: 012F, Respuesta: 412F33, Parsing: 
